,Search,Tweet_Date,Original_Tweet
142,Bolsonaro,2022-04-17,"@WarmingIs @jairbolsonaro O cara trabalhava para bicheiro, mas falam que ele era miliciano. 
Foi morto pela PM da Bahia (PT) e querem botar a culpa no Bolsonaro.

""Adriano não era miliciano""
""Querem ligar ele ao Bolsonaro"" https://t.co/UW6X3L6Y9F"
143,Bolsonaro,2022-04-17,Dando unfollow em quem segue o Bolsonaro nas redes sociais
144,Bolsonaro,2022-04-17,"O que a @Anitta falou é muito verdade, já não falo em bolsonaro faz muito tempo. Vc só dá mais mídia pro cara"
145,Bolsonaro,2022-04-17,@aquaIien Pq ele tá vestido de Brasil em?? Homen grávido com bolsonaro?
146,Bolsonaro,2022-04-17,será q bolsonaro sabe matemática basica?
147,Bolsonaro,2022-04-17,"@AndinoSamurai @Damadeferroofic Na verdade, eu não sou Bolsonaro, eu estou Bolsonaro. Eu sou é anti-comunista, seja ele um bolchevique como o PT (e seus puxadinhos) ou um Menchevique como o PSDB (e seus puxadinhos tb). Até o fim dos meus dias."
148,Bolsonaro,2022-04-17,@UOL DESDE QUANDO O PRESIDENTE BOLSONARO PRECISA DE ANITA PARA ALGUMA COISA.
149,Bolsonaro,2022-04-17,"@guimaraes13PT Esperança nossa não a de vocês para voltar a roubalheira ..
 LULA É LADRÃO..
 ESTE É O VOTO DA ESPERANÇA .
JAIR BOLSONARO 22 🇧🇷🇧🇷"
150,Bolsonaro,2022-04-17,@FlavioRoMart Owwwnnn   que  fofo  hahaha. Bolsonaro Reeleito  🇧🇷🇧🇷😉
151,Bolsonaro,2022-04-17,"@DeputadoFederal O caso Marielle tem testemunhas, muitas provas, muitos suspeitos e várias certezas incluindo a família Bolsonaro e nada aconteceu. Esse esfaqueamento infelizmente não vai dar em nada também."
152,Bolsonaro,2022-04-17,@Puppy_2022 @noxus_l @lsdcomixxx otimo! irei fazer uma critica ao estupro infantil desenhando uma criança sendo estuprada! AMEM DEUS PAI bolsonaro 202346
153,Bolsonaro,2022-04-17,@eustaquiojor @jamacibibliotec Seguindo espero que não seja igual uns traíras por aí 🤔só apoiamos quem está do lado do Bolsonaro e do povo 👊👊🇧🇷🇧🇷
154,Bolsonaro,2022-04-17,se a jessilane ganhar eu não só vou votar no bolsonaro como vou fazer campanha do dia da final do bbb ate as eleições👍 https://t.co/ex94PnTrUW
155,Bolsonaro,2022-04-17,"@EltonE9 @thiagozimon22 @Luananenaa @xandaoloc Foi o amigo aí, dizendo que Bolsonaro e Arthur são "" jesus"" de uma galera. As ideias... kkkkkkkkkkkk"
156,Bolsonaro,2022-04-17,TODAS SEM EXCEÇÃO... ATÉ O CACHORRO DEQUINHO GOSTA DO BOLSONARO! ELE NÃO PODE VER O LULA QUE FICA P***... ! https://t.co/0CnDoMzdol
157,Bolsonaro,2022-04-17,"HOUVE UMA GRANDE MANIFESTAÇÃO DE BRASILEIROS EM LONDRES, EM FAVOR DE BOLSONARO E CONTRA A TIRANIA DO STF… O mundo todo está descobrindo o que acontece no BRASIL!!!! 
🇧🇷🇧🇷🇧🇷 Acabou esquerda nojenta !!!  !!! Vamos Compartilhar bastante...

https://t.co/i68d76vSDu"
158,Bolsonaro,2022-04-17,"@GugaNoblat Vc é cúmplice de cenas como estas... isso foi agora a pouco na porta da casa,  está moça sendo jogada no chão é enfermeira do meu pai paciente terminal...
A única saída para o país é reeleger Bolsonaro...
A vitória do ladrão de nove dedos só vai aumentar cenas assim https://t.co/SYfQWWydH7"
159,Bolsonaro,2022-04-17,"@SemTraquejo Bolsonaro, neste momento  tá te roubando gado."
160,Bolsonaro,2022-04-17,"Em média, 100 brasileiros ainda estão morrendo a cada dia por covid-19. Essa quantidade equivale a dois ônibus lotados de passageiros.
A pressa do Ministério da Saúde em decretar o fim da emergência sanitária não se justifica.
Governo Bolsonaro, sempre agindo na contramão da vida"
161,Bolsonaro,2022-04-17,"RANDOLFE DEIXA BOLSONARO EM DESESPERO! CRlMES SEM LIMITES DO DESGOVERNO,... https://t.co/YBJilx88oj via @YouTube"
162,Bolsonaro,2022-04-17,"@sasardenberg1 Man, tu tá confundindo a gestão do Clube com o a instituição a qual os torcedores tem paixão e amor! Não dá pra misturar as coisas pois sou Flamenguista e ODEIO o Bolsonaro e a Havan no manto"
163,Bolsonaro,2022-04-17,@Carlossainz55 @CSainz_oficial Achei que era o Bolsonaro com ele @Polidoroguu
164,Bolsonaro,2022-04-17,"@AP3009 Amiga, cada um que coloca a sua cara e tempo aqui está ajudando muito. Somos seres humanos falhos e até 03 anos atrás adormecidos . Bolsonaro nos mostrou que o Brasil é nosso e temos que lutar por ele. Não tem caminho de volta para nós . Não temos a opção de desistir nem
Reclamar"
165,Bolsonaro,2022-04-17,@pauloteixeira13 @Anitta Bolsonaro tá em uma preocupação com Anitta que vai até largar de ser candidato. https://t.co/OXlpJfxbT6
166,Bolsonaro,2022-04-17,cheguei em casa com adesivo de “fora bolsonaro” um dia e a ana me perguntou o que era e eu expliquei que o bolsonaro é um presidente vilão eisss que hoje a gente tá assistindo o desenho do miranha e ela me solta um “fora duende verde” e completa com “sou fora todos os vilões”
167,Bolsonaro,2022-04-17,"Isso é gravíssimo!!! 🤨🧐😠 O POVO que em 2018 foi as urnas e elegeu Bolsonaro com mais de 57 milhões de votos não pode aceitar essa afrontosa violação da democracia no país, por ministros colocados em sua maioria a 9 dedo pelo maior corrupto que o país já conheceu! 😡👎 https://t.co/jF3aJ5PZCM https://t.co/RCuqJyTiBw"
168,Bolsonaro,2022-04-17,"@reinaldoazevedo Kkkkkk. Tu é como @randolfeap , dorme pensando em @jairbolsonaro , acorda pensando em  Bolsonaro, toma café pensando em Bolsonaro, fo** pensando em Bolsonaro, dorme pensando em Bolsonaro. Isso é obsessão. Vão infartar se não conseguir a atenção do mesmo.kkkkkkk"
169,Bolsonaro,2022-04-17,Cunha está idoso e esclerosado Bolsonaro nunca este atrás do ladrãozinho de 9 dedos https://t.co/bK1oedIi4C
170,Bolsonaro,2022-04-17,@luisanaoexiste @anavilarinol @Anitta Quem debochou dos mortos não foi Bolsonaro! https://t.co/gSsu1Kio2i
171,Bolsonaro,2022-04-17,"""Longe de mim defender Moro/Bolsonaro/etc., mas..."" = vou defender Moro/Bolsonaro/etc., porque sou burro e/ou mal-intencionado. Tomem tento."
172,Bolsonaro,2022-04-17,"Ótima thread, minha maior preocupação com uma possível reeleição do Bolsonaro é essa. Me formar durante o governo dele com essa taxa de desemprego absurda. Tenho uma velha pra sustentar seu arrombado https://t.co/K9N6rDQck3"
173,Bolsonaro,2022-04-17,@lisunshinee Secar as partes intimas no bolsonaro e no lula é de cair o cu da bunda kkkkkkkkkkkkkkkkkk
174,Bolsonaro,2022-04-17,"@jdoriajr Feliz páscoa com aquela motociata, Bolsonaro 22"
175,Bolsonaro,2022-04-17,Bolsonaro quer fazer campanha até em jogo de futebol. O problema é que a torcida não gosta. Kkk Ele também não definiu pra quem torce. É uma persona non grata. Fora Bolsonaro! Você é uma vergonha!
176,Bolsonaro,2022-04-17,@CarlosBolsonaro @jairbolsonaro bolsonaro é do  cão!!!! caprioto puro
177,Bolsonaro,2022-04-17,@TerraBrasilnot @pr_bolsonaro Sérgio Moro deveria ir embora antes que seja preso.
178,Bolsonaro,2022-04-17,tem 2 cara brigando no chat da ranked sobre bolsonaro e lula
179,Bolsonaro,2022-04-17,@Xeilasoares @SRD_Belinha @AlineOl12545236 @ArthurWeint @adeir_marinh @Rogrio53003728 Sou do estado do Pará tmb votei no Bolsonaro comecei no tweet em 2013 por conta do Bolsonaro eu lá sabia quem era esses aí não hoje sei são judas
180,Bolsonaro,2022-04-17,"@Martins45448538 BOLSONARO SIM É LADRÃO,A FAMILIA TODA UNIDA"
181,Bolsonaro,2022-04-17,@ernestofaraujo Quem fala mal do PR Bolsonaro e traidor e sem caráter. Simples assim.
182,Bolsonaro,2022-04-17,"@Maddnezz2 @O_cachaceiro_ @UOLNoticias E o Bolsonaro continua lá 
Q merda de oposição e essa q não serve para nada..
Enquanto isso 
Só tem um aí inocente.. https://t.co/qPA8NUsXTj"
183,Bolsonaro,2022-04-17,"@arquivoxandy Quem foi torturado por Bolsonaro, vota no Lula. 
Quem foi roubado por Lula, vota no Bolsonaro. 
Concorda, Gleisi? Jóia! Valeu. https://t.co/NhtW5wbZhA"
184,Bolsonaro,2022-04-17,https://t.co/tuXrpmdk8R
185,Bolsonaro,2022-04-17,"@DanielRibeiro Na verdade Bolsonaro e Lula sao iguais, corruptos e que só pensam em si próprios. Um não vive sem o outro. Um quebrou o país praticando corrupção (Petrobras, Odebrecht, OAS, etc), o outro entregou ao centrão o país para ser vilipendiado. Ambos são péssimas opções, sinto muito"
186,Bolsonaro,2022-04-17,@YMCBahia Ah tá! É o Bolsonaro que governa o Rio.
187,Bolsonaro,2022-04-17,"A Bia Kicis veio a público confirmar que a candidata do Bolsonaro ao senado de Brasília é a Flávia Arruda, esposa do inelegível ex-governador do DF José Roberto Arruda.

E o povo aplaudindo.

Este país não tem condições nenhuma de dar certo."
188,Bolsonaro,2022-04-17,"@DiogenesJames @UOL Argumento pra que ? Você é corno de politico e nada mudaria isso. Eu só gosto de irritar que fica mamando politico, ainda mais se for lula ou bolsonaro kkkkkkkkkk"
189,Bolsonaro,2022-04-17,"@Zecasalles65 2018 foi o fundo do fundo do poço do PT, Dilma não seria eleita ali de forma alguma, cenário totalmente diferente. Repito, Lula X Bolsonaro será batalha dura demais em Minas, pode anotar!"
190,Bolsonaro,2022-04-17,"Bolsonaro, o Presidente que orgulha o Brasil https://t.co/oWduqd91G9"
191,Bolsonaro,2022-04-17,"@gleisi Discurso chinfrim esse seu não amante?
Quem que disse em reunião que quer o desemprego coletivo mesmo? Deixa de ser hipócrita e invejosa. Vocês não suportam a ideia de que o país está crescendo junto com Bolsonaro e Paulo Guedes."
192,Bolsonaro,2022-04-17,"@foiorapha @MateusDeMarchi1 @Ricardotambia @folha 2022 e o cara tá defendendo Bolsonaro no Twitter.

Ou está sendo pago, ou é só retardado, mesmo.

Obs.: se estiver sendo pago, eu entendo e inclusive apoio! Força, guerreiro!"
193,Bolsonaro,2022-04-17,"@anavilarinol @Anitta Lula é o único que pode perder pro Bolsonaro. Além de ser o comandante do maior esquema de corrupção da história. O que precisamos é quebrar esse ciclo de polarização entre os extremos do populismo e da corrupção. Nem Lula, nem Bozo."
194,Bolsonaro,2022-04-17,"É por isso que Bolsonaro e seus filhos odeiam Miriam Leitão e debocham da tortura que ela mesma sofreu na juventude. Somente grandes jornalistas como ela são capazes de trazer informações que muitos gostariam que não viessem à tona.

Via @JornalOGlobo 

https://t.co/gtsuEE1VVh"
195,Bolsonaro,2022-04-17,"@Biakicis @jairbolsonaro De 30 pessoas, 27 Bolsonaro com certeza"
196,Bolsonaro,2022-04-17,@LyrioRejane @MarcioM61326104 @alvesmimar3 @MarquesToalinha @mello65440 @Marbenje @leal11_vanda @Edu05freire @Nuu0204 @CleberLSantos1 @Melkpsobrinho @LEANDROCORR21 @nefertiti2022 @Eduardo57009171 @ZilaHelena @RE_BOLSONARO @Mrlyrio SDV sempre boraaaaa
197,Bolsonaro,2022-04-17,"Vivendo em um ""mundo paralelo"", Doria ataca Bolsonaro e vira motivo de chacota https://t.co/BZfDkxugD3"
198,Bolsonaro,2022-04-17,A propaganda pró Bolsonaro DE GRAÇA https://t.co/hnOcofmoBQ
199,Bolsonaro,2022-04-17,"@Xeilasoares @SRD_Belinha @AlineOl12545236 @ArthurWeint @adeir_marinh @Rogrio53003728 Vc votou no Bolsonaro sem ler o plano de governo? Foram eles que fizeram! Inclusive a reforma da Previdência! Lembra que os brasileiros saíram nas ruas para pedir por sua aprovação! 
Agora eu te pergunto: 
O conchavo com o centrão, rendeu alguma reforma importante para o Brasil?"
200,Bolsonaro,2022-04-17,"Eu não sei quem é mais tolo nessa historia.  O Bolsonaro, a Anitta ou quem acha que o Bolsonaro se importa em ser bloqueado numa rede social."
201,Bolsonaro,2022-04-17,"@o_antagonista A desqualificada não se ligou que está sendo um cabo eleitoral do Bolsonaro.

Continua que vai ser no primeiro turno"
202,Bolsonaro,2022-04-17,gente esse Bolsonaro é mt mongo JKKKKKKKKKKKKKKKKKKKKKKKKK
203,Bolsonaro,2022-04-17,"@RE_BOLSONARO SDV @NJSC13. #RespeitemBolsonaro 
#FechadoComBolsonaroAte2026 #BolsonaroTemRazao 
Alguém aindavtem dúvidas da militância de  alguns do STF? 
#STFVergonhaNacional https://t.co/nieiO1URDS"
204,Bolsonaro,2022-04-17,"FORTE SOMOS! JUNTOS, MAIS AINDA! UMA FORTALEZA  É  O MEU PRESIDENTE BOLSONARO DO BRASIL GIGANTE DE REALIZAÇÕES DO BRASIL GIGANTE !
VITÓRIA CERTA !
22PARA 2022ATE2026 ! https://t.co/A7LZxtjQYN"
205,Bolsonaro,2022-04-17,https://t.co/1cQdzn6VrS
206,Bolsonaro,2022-04-17,@okgdo Capô de fusca modelo Bolsonaro.
207,Bolsonaro,2022-04-17,"#Fantastico Governo Bolsonaro despreparado desqualificado para a função de Gestor pública,fim da pandemia, com 250 morte diária pelo COVID-19. ministro da saúde tem que ser preso."
208,Bolsonaro,2022-04-17,"PT Admite VITÓRIA de Bolsonaro + TCU: O ""amigo"" do Moro + LIRA e O Globo... https://t.co/uuevFEfGzg via @YouTube"
209,Bolsonaro,2022-04-17,@ArthurWeint @ROSALVOSANTOS1 A direita pompom ainda não entendeu que o centrão está fazendo o que quer com o aval do presidente Bolsonaro que está sendo chantageado por ter caído na conversa dos militares que o cercam!
210,Bolsonaro,2022-04-17,"@ANTICORRUPO4 @AlessandraBrvna Aponte alguma fake news neles.
A imprensa hegemônica? Desmoralizada pelos fatos.
Aconselho vc a procurar outras fontes confiáveis de informação.
Lula tem ZERO processos. Ganhou todos. Inclusive por vários juízes que não foram indicados pelo PT.
No mais, Bolsonaro é vagabundo."
211,Bolsonaro,2022-04-17,"@senadorhumberto Depois de 14 kms de motociatas, não há hienas, buldogues ou vira-latas que tira o Bolsonaro. 
100% no primeiro turno. Os jovens eleitores aderiram ao Bozo, frustrando Barroso, Morais e Fachim, que deram um tiro no pé ao chamamos para votar. Ahahah"
212,Bolsonaro,2022-04-17,"@MrioMoreiraTor1 @SF_Moro Concordo!

Mas na situação que o país está, só pegando em armas para corrigi-lo. Pelo bem acho difícil mudarmos qualquer coisa. No máximo trocar Bolsonaro pelo lula."
213,Bolsonaro,2022-04-17,"@Sicume841 @Datoworld Bolsonaro logró triunfos en Brasil como nadie, el dólar bajó, la inseguridad bajó, el desempleo bajó, en Brasil ya no se premia al ladrón de hecho los atropellan con los autos y la justicia lo toma como defensa personal. Asi que si, si votan por Lula son imbéciles."
214,Bolsonaro,2022-04-17,"@jairbolsonaro Feliz Páscoa, Presidente Bolsonaro."
215,Bolsonaro,2022-04-17,@SantosFC Como eu amo ser Santista! Orgulho que nem todos podem ter!!! E q canto perfeito hein eiii Bolsonaro vai …
216,Bolsonaro,2022-04-17,PT vai ao TSE contra Bolsonaro por propaganda antecipada em motociata https://t.co/8MKvPF2GCC
217,Bolsonaro,2022-04-17,"Lula venceria em 15 Estados e Bolsonaro, em 8. Goiás está indefinido - Jornal Opção https://t.co/TwZwD1qLTu"
218,Bolsonaro,2022-04-17,"@BlogdoNoblat Vc é um lixo, não vale nada seu imbecil, agora quer culpar o Bolsonaro por tudo, vai te tratar seu bosta."
219,Bolsonaro,2022-04-17,Olha o alcance que o post do Bolsonaro Fariseu tomou lá do nada kkkkkkkkkkkkkk https://t.co/gomPcLLGsL
220,Bolsonaro,2022-04-17,URGENTE ATENÇÃO BRASIL EU E MINHA ESTAMOS APTO A VOTAR ELEIÇÕES 2022 ACABEI DE CONSULTAR NOSSOS TÍTULOS ESTAMOS REGULAR AKI JA É 2 VOTO DO MITO @jairbolsonaro GARANTIDO GENTE PESQUISEM SE VC ESTA APTO A VOLTAR NÃO DEIXEM NOSSO PRESIDENTE BOLSONARO NA MÃO https://t.co/H9XufBb2XF
221,Bolsonaro,2022-04-17,"Pandemia oficialmente acabada no Brasil? É isso? Governo Bolsonaro até que demorou pra fazer esse pronunciamento, nunca nem ligou pra crise sanitária."
222,Bolsonaro,2022-04-17,@EdneiaCSantos @MarcioM61326104 @alvesmimar3 @MarquesToalinha @mello65440 @Marbenje @leal11_vanda @Edu05freire @Nuu0204 @CleberLSantos1 @LEANDROCORR21 @nefertiti2022 @Eduardo57009171 @ZilaHelena @RE_BOLSONARO SDV a todos patriotas🇧🇷
223,Bolsonaro,2022-04-17,"@ROGERIOBR2022 @andreporci Quando menos se espera...VAPO. Vota no Bolsonaro 🤣
#BolsonaroReeleito2022 https://t.co/AXQUM7ZCor"
224,Bolsonaro,2022-04-17,"@qlqnome123 Mano, odeio populistas tipo Bolsonaro e Lula. Se meu voto elegesse alguém, teria sido diferente nos últimos 20 anos. Vocês que criaram esses caras que estão ai. Eu não votei em Lula, nem em Dilma e nem no Bolsonaro."
225,Bolsonaro,2022-04-17,"@dmakawetskas @RubensOtoni Deu, nosso querido presidente JAIR BOLSONARO fora eleito com 50 milhões de votos. Esse ano tem mais, frouxão!"
226,Bolsonaro,2022-04-17,"@BlogdoNoblat Paralisa, exonera, decreta sigilo: o método Bolsonaro de combate à corrupção

A cada nova denúncia de corrupção a mesma operação-abafa entra em ação e conta com aliados no Congresso, PGR e STF."
227,Bolsonaro,2022-04-17,Bolsonaro e Forças Armadas: Último aviso para quem está fora das quatro ... https://t.co/XW5hGMRkb1 via @YouTube
228,Bolsonaro,2022-04-17,@depheliolopes Vcs tomem cuidado com o STF eles podem querer dá um golpe .pra que não haja .um segundo mandato do bolsonaro.fiquem espertos ....
229,Bolsonaro,2022-04-17,"@amerlondon @HarounRashid2 @zaighamkhan @KamranShafi46 @FaraajQureshi @ssnaqi @demforum5 @amernaveed @ShakilRai2 Haha, yes definitely. Trump, Imran Khan, Modi and Bolsonaro will have a field day with such a scenario."
230,Bolsonaro,2022-04-17,@ana70947612 Povo tão alienado que não conhece nem Anita nem Bolsonaro. Galera tava looonnnge .
231,Bolsonaro,2022-04-17,@Nuu0204 @MarcioM61326104 @alvesmimar3 @MarquesToalinha @mello65440 @Marbenje @leal11_vanda @Edu05freire @CleberLSantos1 @Melkpsobrinho @LEANDROCORR21 @nefertiti2022 @Eduardo57009171 @ZilaHelena @RE_BOLSONARO SDV sempre boraaaaa
232,Bolsonaro,2022-04-17,@munirpaula Bolsonaro VTNC
233,Bolsonaro,2022-04-17,"@Elianad49222348 Por isso ele tá lutando contra o Doria, tá doido pra apoiar Bolsonaro."
234,Bolsonaro,2022-04-17,Bolsonaro é vaiado e xingado na Vila Belmiro (vídeo) https://t.co/m3f1g2Na6f
235,Bolsonaro,2022-04-17,"@o_antagonista Hahaha a desqualificada não se ligou que está sendo um cabo eleitoral do Bolsonaro kkkkk

Continua que vai ser no primeiro turno"
236,Bolsonaro,2022-04-17,Gleisi: ataque de Bolsonaro a artistas e ironia para cima de Anitta é tentativa de esconder seus escândalos https://t.co/HD1rvJp5o3
237,Bolsonaro,2022-04-17,@Conservadora191 @LucianoHangBr Existe perícia para quê? Por falar em fake e adulteração de áudio os bozolinos são especialistas nisso.https://t.co/2SI6Z7Exka
238,Bolsonaro,2022-04-17,"@GugaNoblat Só se essa pesquisa foi feita em 2002 quando Lula ainda não tinha saqueado nosso Brasil! É Bolsonaro no 1° turno! Não passa vergonha, nem os petistas estão acreditando mais nas falácias das pesquisas e Jornalistas mílitantes, como você! 🇧🇷2️⃣2️⃣"
239,Bolsonaro,2022-04-17,@mello65440 @MarcioM61326104 @alvesmimar3 @MarquesToalinha @Marbenje @leal11_vanda @Edu05freire @Nuu0204 @CleberLSantos1 @Melkpsobrinho @LEANDROCORR21 @nefertiti2022 @Eduardo57009171 @ZilaHelena @RE_BOLSONARO SDV sempre boraaaaa
240,Bolsonaro,2022-04-17,@Antnio30709619 @MarcioM61326104 @alvesmimar3 @MarquesToalinha @mello65440 @Marbenje @leal11_vanda @Edu05freire @Nuu0204 @CleberLSantos1 @LEANDROCORR21 @nefertiti2022 @Eduardo57009171 @ZilaHelena @RE_BOLSONARO SDV a todos patriotas🇧🇷
241,Bolsonaro,2022-04-17,"@PedroRonchi2 @sampa_vip Alimentar isso é perigoso! Nossa galera da esquerda gosta muito de aparecer além do básico! Lembrando q o lixo do Bolsonaro vive de caos, sobrevive da zorra e da baderna. Vocês já deveriam ter noção do que nos esperam nessa corrida eleitoral."
242,Bolsonaro,2022-04-17,"@Magnode88853803 @opropriofaka O Presidente Bolsonaro já disse com TODAS as letras que ele não é conservador ele faz parte do centrão.  Por que vcs ""didireita"" não enxergam isso?"
243,Bolsonaro,2022-04-17,"@Anitta Que bom ver que recuperou o juízo...kkkkk
Bolsonaro no pensamento, no coração e.... na testa. https://t.co/oQS8krsulZ"
